"Lect_vs_Lect","Distance"
"Tai Do-Mene-Yo vs. Vietnamese",1.56558839905014
"Tai Do-Mene-Yo vs. Waddar",3.39187077092582
"Tai Do-Mene-Yo vs. Wambule",3.16909304423984
"Tai Do-Mene-Yo vs. Wayu",2.32369293248486
"Tai Do-Mene-Yo vs. Welsh",3.88539415508399
"Tai Do-Mene-Yo vs. West Yugur",2.52767337169521
"Tai Do-Mene-Yo vs. Western Armenian",4.13177656392486
"Tai Do-Mene-Yo vs. Western Magar",3.26475371677674
"Tai Do-Mene-Yo vs. Western Muya",2.7028232895356
"Tai Do-Mene-Yo vs. Western Ong-Be",1.76187032645891
"Tai Do-Mene-Yo vs. Western Parbate Kham",2.30194583113607
"Tai Do-Mene-Yo vs. Western Puroik",3.91830199921919
"Tai Do-Mene-Yo vs. Western Tamang",1.6888083830395
"Tai Do-Mene-Yo vs. Western Xiangxi Miao",2.44187705705454
"Tai Do-Mene-Yo vs. Westphalic",4.52625235476831
"Tai Do-Mene-Yo vs. Wu Chinese",1.38834995686835
"Tai Do-Mene-Yo vs. Wuding-Luquan Yi",3.04864450189005
"Tai Do-Mene-Yo vs. Wutunhua",3.15322067370226
"Tai Do-Mene-Yo vs. Yakkha",3.13160959603999
"Tai Do-Mene-Yo vs. Yerong-Southern Buyang",1.5465489670237
"Tai Do-Mene-Yo vs. Yongbei Zhuang",1.38915974027814
"Tai Do-Mene-Yo vs. Youle Jinuo",2.05301817326813
"Tai Do-Mene-Yo vs. Yue Chinese",1.27712683673591
"Tai Do-Mene-Yo vs. Zaiwa",1.75237375780856
"Tai Do-Mene-Yo vs. Zauzou",2.40857630822947
"Tai Do-Mene-Yo vs. Zbu",3.33239500483887
"Tai Do-Mene-Yo vs. Zeme Naga",1.84646202673627
"Tamil vs. Tamil",0
"Tamil vs. Tangam",2.32106751029599
"Tamil vs. Tatar",1.21027751379902
"Tamil vs. Thado Chin",2.74517078185109
"Tamil vs. Thai",2.7724315117564
"Tamil vs. Thakali",2.98664700448549
"Tamil vs. Thangmi",2.19080867186035
"Tamil vs. Thulung",3.11904409552757
"Tamil vs. Tibetan",2.68393313810145
"Tamil vs. Toda",2.27769302885335
"Tamil vs. Tsat",3.23375371923006
"Tamil vs. Tsez",1.48050462845691
"Tamil vs. Tshangla",1.57025619679947
"Tamil vs. Tulu",3.03038853317514
"Tamil vs. Tundra Nenets",1.37299729442133
"Tamil vs. Tuvinian",1.0664299417138
"Tamil vs. Udihe",1.51334372206881
"Tamil vs. Uighur",1.28741408420506
"Tamil vs. Vaagri Booli",2.08325121026259
"Tamil vs. Vach-Vasjugan",1.25923480910957
"Tamil vs. Varhadi-Nagpuri",2.97003014109624
"Tamil vs. Vietnamese",3.22102521631722
"Tamil vs. Waddar",2.523883150272
"Tamil vs. Wambule",2.99169822168356
"Tamil vs. Wayu",1.40146650465001
"Tamil vs. Welsh",3.0995445197703
"Tamil vs. West Yugur",1.55806447634063
"Tamil vs. Western Armenian",3.11775914778726
"Tamil vs. Western Magar",3.13189167927258
"Tamil vs. Western Muya",3.67728768815432
"Tamil vs. Western Ong-Be",3.02725016840334
"Tamil vs. Western Parbate Kham",3.37004142781061
"Tamil vs. Western Puroik",4.86444373230731
"Tamil vs. Western Tamang",2.94969843725119
"Tamil vs. Western Xiangxi Miao",3.58212435390703
"Tamil vs. Westphalic",3.66565994694887
"Tamil vs. Wu Chinese",3.16183914878062
"Tamil vs. Wuding-Luquan Yi",4.01981656998288
"Tamil vs. Wutunhua",2.9766174020676
"Tamil vs. Yakkha",3.0923231871201
"Tamil vs. Yerong-Southern Buyang",2.95900149035531
"Tamil vs. Yongbei Zhuang",2.82826993810456
"Tamil vs. Youle Jinuo",3.47245354345148
"Tamil vs. Yue Chinese",2.5816712147581
"Tamil vs. Zaiwa",3.17402715318007
"Tamil vs. Zauzou",3.80321531087704
"Tamil vs. Zbu",4.42251159521481
"Tamil vs. Zeme Naga",2.57301372546537
"Tangam vs. Tangam",0
"Tangam vs. Tatar",2.14160010475688
"Tangam vs. Thado Chin",3.7931897770941
"Tangam vs. Thai",2.62882313408587
"Tangam vs. Thakali",2.26864361825843
"Tangam vs. Thangmi",2.37031674094963
"Tangam vs. Thulung",2.33388680469086
"Tangam vs. Tibetan",2.82250437609351
"Tangam vs. Toda",2.7993517850388
"Tangam vs. Tsat",4.29255647051533
"Tangam vs. Tsez",1.84458061391189
"Tangam vs. Tshangla",2.30548534180593
"Tangam vs. Tulu",1.550294877156
"Tangam vs. Tundra Nenets",1.79026814978802
"Tangam vs. Tuvinian",1.8775336782821
"Tangam vs. Udihe",1.76881097786528
"Tangam vs. Uighur",2.42682594044858
"Tangam vs. Vaagri Booli",0.9147613997198
"Tangam vs. Vach-Vasjugan",1.91541063148506
"Tangam vs. Varhadi-Nagpuri",2.39733682549965
"Tangam vs. Vietnamese",2.579530889904
"Tangam vs. Waddar",2.18456944802744
"Tangam vs. Wambule",1.65042522586389
"Tangam vs. Wayu",1.49428296223207
"Tangam vs. Welsh",3.68312838813698
"Tangam vs. West Yugur",2.656108993618
"Tangam vs. Western Armenian",3.19404281102162
"Tangam vs. Western Magar",1.12772460511232
"Tangam vs. Western Muya",3.23701116902688
"Tangam vs. Western Ong-Be",4.28220533291085
"Tangam vs. Western Parbate Kham",2.44093072745983
"Tangam vs. Western Puroik",3.97187832567879
"Tangam vs. Western Tamang",2.8958026747132
"Tangam vs. Western Xiangxi Miao",3.40298443093062
"Tangam vs. Westphalic",4.3071704745453
"Tangam vs. Wu Chinese",3.72018778156819
"Tangam vs. Wuding-Luquan Yi",5.06443308409102
"Tangam vs. Wutunhua",1.25018243263739
"Tangam vs. Yakkha",2.26250204634819
"Tangam vs. Yerong-Southern Buyang",3.12261785113861
"Tangam vs. Yongbei Zhuang",2.97883792279641
"Tangam vs. Youle Jinuo",3.13789729811551
"Tangam vs. Yue Chinese",2.85878797131036
"Tangam vs. Zaiwa",2.45393708741859
"Tangam vs. Zauzou",3.95227436520416
"Tangam vs. Zbu",3.28531635591946
"Tangam vs. Zeme Naga",3.41257582837333
"Tatar vs. Tatar",0
"Tatar vs. Thado Chin",3.5687909701475
"Tatar vs. Thai",2.80469249584707
"Tatar vs. Thakali",2.877657029322
"Tatar vs. Thangmi",2.98233285904364
"Tatar vs. Thulung",3.40374647579573
"Tatar vs. Tibetan",2.64974280703168
"Tatar vs. Toda",2.31197691516407
"Tatar vs. Tsat",4.21375769652999
"Tatar vs. Tsez",0.989259308938189
"Tatar vs. Tshangla",2.29310547487806
"Tatar vs. Tulu",2.87890987474725
"Tatar vs. Tundra Nenets",1.04876823889523
"Tatar vs. Tuvinian",0.656859876545221
"Tatar vs. Udihe",1.37340418056968
"Tatar vs. Uighur",0.535327039797969
"Tatar vs. Vaagri Booli",1.89850892414352
"Tatar vs. Vach-Vasjugan",1.03646934830689
"Tatar vs. Varhadi-Nagpuri",2.71990060263585
"Tatar vs. Vietnamese",3.17404715230867
"Tatar vs. Waddar",2.27535813585188
"Tatar vs. Wambule",3.0332018641828
"Tatar vs. Wayu",1.63335181991483
"Tatar vs. Welsh",3.43234858925965
"Tatar vs. West Yugur",1.68698053047945
"Tatar vs. Western Armenian",2.27753608152324
"Tatar vs. Western Magar",2.73389454416932
"Tatar vs. Western Muya",3.73761936310679
"Tatar vs. Western Ong-Be",4.04866286618008
"Tatar vs. Western Parbate Kham",3.41828875073772
"Tatar vs. Western Puroik",5.27029034688458
"Tatar vs. Western Tamang",3.42605201934091
"Tatar vs. Western Xiangxi Miao",3.761827487685
"Tatar vs. Westphalic",3.58819048489162
"Tatar vs. Wu Chinese",3.61003418768554
"Tatar vs. Wuding-Luquan Yi",5.3625825307651
"Tatar vs. Wutunhua",2.66759710753293
"Tatar vs. Yakkha",3.35856879529718
"Tatar vs. Yerong-Southern Buyang",3.53731004381688
"Tatar vs. Yongbei Zhuang",3.23589559398567
"Tatar vs. Youle Jinuo",3.8186309000769
"Tatar vs. Yue Chinese",2.50827659185313
"Tatar vs. Zaiwa",3.09354830617005
"Tatar vs. Zauzou",4.20994898022286
"Tatar vs. Zbu",4.20877511649501
"Tatar vs. Zeme Naga",3.21159013287515
"Thado Chin vs. Thado Chin",0
"Thado Chin vs. Thai",1.70706032518999
"Thado Chin vs. Thakali",3.02090300690275
"Thado Chin vs. Thangmi",2.72353273545466
"Thado Chin vs. Thulung",3.42520580518769
"Thado Chin vs. Tibetan",2.80913636588455
"Thado Chin vs. Toda",3.44482232576451
"Thado Chin vs. Tsat",1.26372191061347
"Thado Chin vs. Tsez",3.49227362899789
"Thado Chin vs. Tshangla",2.30817293118919
"Thado Chin vs. Tulu",4.33965343131814
"Thado Chin vs. Tundra Nenets",3.39480056881325
"Thado Chin vs. Tuvinian",3.43456351001064
"Thado Chin vs. Udihe",3.39852446617066
"Thado Chin vs. Uighur",3.79247642627795
"Thado Chin vs. Vaagri Booli",3.77080237194026
"Thado Chin vs. Vach-Vasjugan",3.42159561197198
"Thado Chin vs. Varhadi-Nagpuri",3.42953994969665
"Thado Chin vs. Vietnamese",2.21295701373825
"Thado Chin vs. Waddar",4.36467736813167
"Thado Chin vs. Wambule",3.46136452118274
"Thado Chin vs. Wayu",2.43214253210169
"Thado Chin vs. Welsh",4.09494371504835
"Thado Chin vs. West Yugur",2.48406925161865
"Thado Chin vs. Western Armenian",4.89734129954629
"Thado Chin vs. Western Magar",4.24134121431558
"Thado Chin vs. Western Muya",3.50079856681251
"Thado Chin vs. Western Ong-Be",0.846184728084926
"Thado Chin vs. Western Parbate Kham",2.33727413861233
"Thado Chin vs. Western Puroik",3.98927302674616
"Thado Chin vs. Western Tamang",1.5239595643879
"Thado Chin vs. Western Xiangxi Miao",2.8263156600016
"Thado Chin vs. Westphalic",4.8257923967155
"Thado Chin vs. Wu Chinese",1.02204166256097
"Thado Chin vs. Wuding-Luquan Yi",2.34880596012242
"Thado Chin vs. Wutunhua",4.14431614175343
"Thado Chin vs. Yakkha",3.46457113485222
"Thado Chin vs. Yerong-Southern Buyang",1.26938514155235
"Thado Chin vs. Yongbei Zhuang",1.21143915230546
"Thado Chin vs. Youle Jinuo",2.11724239643638
"Thado Chin vs. Yue Chinese",2.87973759389791
"Thado Chin vs. Zaiwa",3.15340873638783
"Thado Chin vs. Zauzou",2.25836408996778
"Thado Chin vs. Zbu",4.44723306750102
"Thado Chin vs. Zeme Naga",0.89779547972397
"Thai vs. Thai",0
"Thai vs. Thakali",1.38402911253766
"Thai vs. Thangmi",2.61340294239621
"Thai vs. Thulung",2.67991227080748
"Thai vs. Tibetan",1.70788602751162
"Thai vs. Toda",3.315452409499
"Thai vs. Tsat",2.12791643962808
"Thai vs. Tsez",2.68211434398668
"Thai vs. Tshangla",2.33210039898222
"Thai vs. Tulu",2.62663146233761
"Thai vs. Tundra Nenets",2.65176340756323
"Thai vs. Tuvinian",2.62285000318915
"Thai vs. Udihe",2.60690845869884
"Thai vs. Uighur",3.02685853654922
"Thai vs. Vaagri Booli",2.54128413254957
"Thai vs. Vach-Vasjugan",2.69004437453935
"Thai vs. Varhadi-Nagpuri",2.06960374236058
"Thai vs. Vietnamese",1.21912491774829
"Thai vs. Waddar",3.16748864823304
"Thai vs. Wambule",2.51537220877673
"Thai vs. Wayu",2.21766430147834
"Thai vs. Welsh",3.55083112738477
"Thai vs. West Yugur",2.62189202371586
"Thai vs. Western Armenian",4.08023668460667
"Thai vs. Western Magar",2.79902660483979
"Thai vs. Western Muya",2.71593469943926
"Thai vs. Western Ong-Be",2.04146957666159
"Thai vs. Western Parbate Kham",1.74462450108173
"Thai vs. Western Puroik",2.88295003290332
"Thai vs. Western Tamang",1.25278539304109
"Thai vs. Western Xiangxi Miao",2.60118329683395
"Thai vs. Westphalic",4.38670037171294
"Thai vs. Wu Chinese",1.56174168840632
"Thai vs. Wuding-Luquan Yi",3.12969195082743
"Thai vs. Wutunhua",2.85028674945592
"Thai vs. Yakkha",2.90803645903908
"Thai vs. Yerong-Southern Buyang",1.3379957407378
"Thai vs. Yongbei Zhuang",1.40904918787605
"Thai vs. Youle Jinuo",1.94441660820292
"Thai vs. Yue Chinese",1.48126701631107
"Thai vs. Zaiwa",1.56462033499815
"Thai vs. Zauzou",2.52883617963151
"Thai vs. Zbu",2.92153455087206
"Thai vs. Zeme Naga",1.8708161798634
"Thakali vs. Thakali",0
"Thakali vs. Thangmi",3.15233265655953
"Thakali vs. Thulung",3.04356157151536
"Thakali vs. Tibetan",1.80792634549943
"Thakali vs. Toda",3.41686499844016
"Thakali vs. Tsat",3.68719071617125
"Thakali vs. Tsez",2.67165683353889
"Thakali vs. Tshangla",2.94483962628698
"Thakali vs. Tulu",2.53480903885673
"Thakali vs. Tundra Nenets",2.63119755068082
"Thakali vs. Tuvinian",2.65280160104572
"Thakali vs. Udihe",2.64652908697043
"Thakali vs. Uighur",3.12962580925278
"Thakali vs. Vaagri Booli",2.33215873218933
"Thakali vs. Vach-Vasjugan",2.67291538629031
"Thakali vs. Varhadi-Nagpuri",1.65372172363375
"Thakali vs. Vietnamese",1.82076856907822
"Thakali vs. Waddar",3.06192129942118
"Thakali vs. Wambule",2.62431665666115
"Thakali vs. Wayu",2.48241361068867
"Thakali vs. Welsh",4.34467897588127
"Thakali vs. West Yugur",3.30429257245269
"Thakali vs. Western Armenian",3.91640963030933
"Thakali vs. Western Magar",2.39919360357406
"Thakali vs. Western Muya",2.46335850499729
"Thakali vs. Western Ong-Be",3.67382629558094
"Thakali vs. Western Parbate Kham",1.71232192956342
"Thakali vs. Western Puroik",3.41411750088089
"Thakali vs. Western Tamang",2.06972726130049
"Thakali vs. Western Xiangxi Miao",2.60509116951547
"Thakali vs. Westphalic",4.74291954973367
"Thakali vs. Wu Chinese",2.97276904759644
"Thakali vs. Wuding-Luquan Yi",4.58255040965546
"Thakali vs. Wutunhua",2.71667431463553
"Thakali vs. Yakkha",2.98766016198218
"Thakali vs. Yerong-Southern Buyang",2.44226649033121
"Thakali vs. Yongbei Zhuang",2.32341793123287
"Thakali vs. Youle Jinuo",2.46602576657039
"Thakali vs. Yue Chinese",1.76785718979021
"Thakali vs. Zaiwa",1.28699168167315
"Thakali vs. Zauzou",3.28124660275947
"Thakali vs. Zbu",2.47799009751164
"Thakali vs. Zeme Naga",2.69829686389875
"Thangmi vs. Thangmi",0
"Thangmi vs. Thulung",0.71864485269712
"Thangmi vs. Tibetan",3.56977011747404
"Thangmi vs. Toda",2.86271085795568
"Thangmi vs. Tsat",3.189932045754
"Thangmi vs. Tsez",2.85478670077271
"Thangmi vs. Tshangla",1.0508013239921
"Thangmi vs. Tulu",2.41709710216798
"Thangmi vs. Tundra Nenets",2.88632729079135
"Thangmi vs. Tuvinian",2.88231011837704
"Thangmi vs. Udihe",2.87660034061705
"Thangmi vs. Uighur",3.18013110470744
"Thangmi vs. Vaagri Booli",2.36393766405566
"Thangmi vs. Vach-Vasjugan",2.90916383135665
"Thangmi vs. Varhadi-Nagpuri",3.16891315741231
"Thangmi vs. Vietnamese",2.72732392871707
"Thangmi vs. Waddar",2.92199101613352
"Thangmi vs. Wambule",0.71909619482466
"Thangmi vs. Wayu",1.16162876025105
"Thangmi vs. Welsh",2.54776688082602
"Thangmi vs. West Yugur",2.05307048811518
"Thangmi vs. Western Armenian",3.76779613196106
"Thangmi vs. Western Magar",2.39843999888576
"Thangmi vs. Western Muya",4.09515910769317
"Thangmi vs. Western Ong-Be",2.93213433113379
"Thangmi vs. Western Parbate Kham",2.27476409078491
"Thangmi vs. Western Puroik",2.77010775867407
"Thangmi vs. Western Tamang",2.17491828827652
"Thangmi vs. Western Xiangxi Miao",3.76978915533577
"Thangmi vs. Westphalic",3.74955330173522
"Thangmi vs. Wu Chinese",3.03701715201694
"Thangmi vs. Wuding-Luquan Yi",3.64315303613311
"Thangmi vs. Wutunhua",2.65624681508861
"Thangmi vs. Yakkha",1.29941703472919
"Thangmi vs. Yerong-Southern Buyang",2.24245926088785
"Thangmi vs. Yongbei Zhuang",2.39777886619984
"Thangmi vs. Youle Jinuo",2.76259748080777
"Thangmi vs. Yue Chinese",3.66882026941881
"Thangmi vs. Zaiwa",3.18892885524142
"Thangmi vs. Zauzou",3.64261006515866
"Thangmi vs. Zbu",3.65731500886303
"Thangmi vs. Zeme Naga",2.7642463739198
"Thulung vs. Thulung",0
"Thulung vs. Tibetan",3.93202140347634
"Thulung vs. Toda",3.52530063851555
"Thulung vs. Tsat",3.81359081171031
"Thulung vs. Tsez",3.30894017457546
"Thulung vs. Tshangla",1.85795831393199
"Thulung vs. Tulu",2.0044611636855
"Thulung vs. Tundra Nenets",3.3889259346008
"Thulung vs. Tuvinian",3.33109262105507
"Thulung vs. Udihe",3.28806018507635
"Thulung vs. Uighur",3.60837852694725
"Thulung vs. Vaagri Booli",2.31145611820436
"Thulung vs. Vach-Vasjugan",3.4356304267654
"Thulung vs. Varhadi-Nagpuri",3.0018371261761
"Thulung vs. Vietnamese",2.89023799153006
"Thulung vs. Waddar",2.66913700132538
"Thulung vs. Wambule",0.561614106526539
"Thulung vs. Wayu",1.64104895646855
"Thulung vs. Welsh",2.57438810218811
"Thulung vs. West Yugur",2.87029895382506
"Thulung vs. Western Armenian",3.81028449212946
"Thulung vs. Western Magar",2.10651796313354
"Thulung vs. Western Muya",4.36008742268093
"Thulung vs. Western Ong-Be",3.58152695130572
"Thulung vs. Western Parbate Kham",2.36013851363514
"Thulung vs. Western Puroik",2.75531955960039
"Thulung vs. Western Tamang",2.30392242543555
"Thulung vs. Western Xiangxi Miao",4.21478290574117
"Thulung vs. Westphalic",3.88879831775687
"Thulung vs. Wu Chinese",3.7453964270196
"Thulung vs. Wuding-Luquan Yi",4.14181669265038
"Thulung vs. Wutunhua",2.61437397058567
"Thulung vs. Yakkha",1.03555257092934
"Thulung vs. Yerong-Southern Buyang",2.4991943878645
"Thulung vs. Yongbei Zhuang",2.62892186184917
"Thulung vs. Youle Jinuo",3.05802062434844
"Thulung vs. Yue Chinese",4.02005047355302
"Thulung vs. Zaiwa",3.17303126032249
"Thulung vs. Zauzou",4.13301214067175
"Thulung vs. Zbu",3.347859635313
"Thulung vs. Zeme Naga",3.50132859285158
"Tibetan vs. Tibetan",0
"Tibetan vs. Toda",3.13870525887113
"Tibetan vs. Tsat",3.39201913691862
"Tibetan vs. Tsez",2.38002837794482
"Tibetan vs. Tshangla",2.96078821602108
"Tibetan vs. Tulu",3.5012700612586
"Tibetan vs. Tundra Nenets",2.25292601818474
"Tibetan vs. Tuvinian",2.29655590782904
"Tibetan vs. Udihe",2.16905221282697
"Tibetan vs. Uighur",2.92320998901632
"Tibetan vs. Vaagri Booli",2.75428089622496
"Tibetan vs. Vach-Vasjugan",2.28688672835408
"Tibetan vs. Varhadi-Nagpuri",2.12052648661291
"Tibetan vs. Vietnamese",2.55515778047911
"Tibetan vs. Waddar",3.69669354691975
"Tibetan vs. Wambule",3.57023435563351
"Tibetan vs. Wayu",2.46321361449909
"Tibetan vs. Welsh",4.71368909616832
"Tibetan vs. West Yugur",3.07459381812275
"Tibetan vs. Western Armenian",4.37650409358311
"Tibetan vs. Western Magar",3.44298807607254
"Tibetan vs. Western Muya",2.09467870367524
"Tibetan vs. Western Ong-Be",3.44099635658191
"Tibetan vs. Western Parbate Kham",2.48295211725258
"Tibetan vs. Western Puroik",4.80808861297949
"Tibetan vs. Western Tamang",2.53835734260932
"Tibetan vs. Western Xiangxi Miao",2.42376788190834
"Tibetan vs. Westphalic",5.25381581803052
"Tibetan vs. Wu Chinese",2.75311379571328
"Tibetan vs. Wuding-Luquan Yi",4.39592919885088
"Tibetan vs. Wutunhua",3.10298705795964
"Tibetan vs. Yakkha",3.76609742400415
"Tibetan vs. Yerong-Southern Buyang",2.76733103215664
"Tibetan vs. Yongbei Zhuang",2.43740767807972
"Tibetan vs. Youle Jinuo",2.85832243608261
"Tibetan vs. Yue Chinese",1.3076673570277
"Tibetan vs. Zaiwa",2.12509066320123
"Tibetan vs. Zauzou",3.02028923320699
"Tibetan vs. Zbu",3.65898775953282
"Tibetan vs. Zeme Naga",2.18826640543792
"Toda vs. Toda",0
"Toda vs. Tsat",3.86326525798841
"Toda vs. Tsez",2.22509825830865
"Toda vs. Tshangla",2.33655041207299
"Toda vs. Tulu",3.4192500522471
"Toda vs. Tundra Nenets",2.1616191640433
"Toda vs. Tuvinian",2.08157136707256
"Toda vs. Udihe",2.41862214844782
"Toda vs. Uighur",2.58711263913101
"Toda vs. Vaagri Booli",2.62877274041127
"Toda vs. Vach-Vasjugan",1.91168009937328
"Toda vs. Varhadi-Nagpuri",3.47910684661087
"Toda vs. Vietnamese",3.59618003399428
"Toda vs. Waddar",3.39702514244405
"Toda vs. Wambule",3.28473675344605
"Toda vs. Wayu",2.30765950470948
"Toda vs. Welsh",3.85957609774617
"Toda vs. West Yugur",2.27450184524686
"Toda vs. Western Armenian",4.00130932394444
"Toda vs. Western Magar",3.51266355005576
"Toda vs. Western Muya",3.78660859603483
"Toda vs. Western Ong-Be",3.94895739430511
"Toda vs. Western Parbate Kham",3.77325344333991
"Toda vs. Western Puroik",5.17364048384581
"Toda vs. Western Tamang",3.38574940135894
"Toda vs. Western Xiangxi Miao",3.61621853439657
"Toda vs. Westphalic",4.73813924911474
"Toda vs. Wu Chinese",3.23519082304087
"Toda vs. Wuding-Luquan Yi",4.91270098578758
"Toda vs. Wutunhua",3.17956008419966
"Toda vs. Yakkha",3.57575111575868
"Toda vs. Yerong-Southern Buyang",3.40566895897639
"Toda vs. Yongbei Zhuang",3.22742894053626
"Toda vs. Youle Jinuo",3.38898339868722
"Toda vs. Yue Chinese",2.81786213527831
"Toda vs. Zaiwa",3.00847548801033
"Toda vs. Zauzou",3.75645968423718
"Toda vs. Zbu",4.63799111243181
"Toda vs. Zeme Naga",3.08971953512126
"Tsat vs. Tsat",0
"Tsat vs. Tsez",3.97556189914107
"Tsat vs. Tshangla",2.74434470923634
"Tsat vs. Tulu",4.83299248647655
"Tsat vs. Tundra Nenets",3.89387547391616
"Tsat vs. Tuvinian",3.92999901263075
"Tsat vs. Udihe",3.89788431224284
"Tsat vs. Uighur",4.37070367047542
"Tsat vs. Vaagri Booli",4.23934278639879
"Tsat vs. Vach-Vasjugan",3.9493318469097
"Tsat vs. Varhadi-Nagpuri",4.09130001994573
"Tsat vs. Vietnamese",2.67656602106754
"Tsat vs. Waddar",4.91549182159993
"Tsat vs. Wambule",3.9376418311632
"Tsat vs. Wayu",2.9307762222346
"Tsat vs. Welsh",4.45587970899723
"Tsat vs. West Yugur",2.80209109108511
"Tsat vs. Western Armenian",5.41426870672072
"Tsat vs. Western Magar",4.80895060002672
"Tsat vs. Western Muya",4.06023458590824
"Tsat vs. Western Ong-Be",0.799391308330656
"Tsat vs. Western Parbate Kham",2.80708966707937
"Tsat vs. Western Puroik",4.37266023769156
"Tsat vs. Western Tamang",2.05647395381267
"Tsat vs. Western Xiangxi Miao",3.04456288184787
"Tsat vs. Westphalic",5.11168753929024
"Tsat vs. Wu Chinese",1.29977417319363
"Tsat vs. Wuding-Luquan Yi",2.3789031837538
"Tsat vs. Wutunhua",4.77105658696278
"Tsat vs. Yakkha",3.87510067271052
"Tsat vs. Yerong-Southern Buyang",1.77984532330284
"Tsat vs. Yongbei Zhuang",1.84971792038632
"Tsat vs. Youle Jinuo",2.37845757950696
"Tsat vs. Yue Chinese",3.50878625336268
"Tsat vs. Zaiwa",3.72568032810962
"Tsat vs. Zauzou",2.45541377736097
"Tsat vs. Zbu",5.06625381452164
"Tsat vs. Zeme Naga",1.76790039083818
"Tsez vs. Tsez",0
"Tsez vs. Tshangla",2.04214974721777
"Tsez vs. Tulu",2.73340824059301
"Tsez vs. Tundra Nenets",0.583136910597971
"Tsez vs. Tuvinian",0.728404815826355
"Tsez vs. Udihe",0.942641914917549
"Tsez vs. Uighur",1.41021567498731
"Tsez vs. Vaagri Booli",1.66272279739481
"Tsez vs. Vach-Vasjugan",0.720726678430788
"Tsez vs. Varhadi-Nagpuri",2.68548655593913
"Tsez vs. Vietnamese",3.08561087176846
"Tsez vs. Waddar",2.60633117905261
"Tsez vs. Wambule",2.8794005518876
"Tsez vs. Wayu",1.30163472604187
"Tsez vs. Welsh",3.92330854575568
"Tsez vs. West Yugur",1.98816682348659
"Tsez vs. Western Armenian",3.31596445469806
"Tsez vs. Western Magar",2.59833772146462
"Tsez vs. Western Muya",3.18879946750247
"Tsez vs. Western Ong-Be",3.96191741745483
"Tsez vs. Western Parbate Kham",3.34094316772832
"Tsez vs. Western Puroik",5.23668755979038
"Tsez vs. Western Tamang",3.33005821592225
"Tsez vs. Western Xiangxi Miao",3.22342747359745
"Tsez vs. Westphalic",4.5410970732011
"Tsez vs. Wu Chinese",3.49749113172346
"Tsez vs. Wuding-Luquan Yi",5.01360136430176
"Tsez vs. Wutunhua",2.23415014657023
"Tsez vs. Yakkha",3.17606686895496
"Tsez vs. Yerong-Southern Buyang",3.38872430569472
"Tsez vs. Yongbei Zhuang",3.08851209070969
"Tsez vs. Youle Jinuo",3.59386453931941
"Tsez vs. Yue Chinese",2.41573181994469
"Tsez vs. Zaiwa",2.96746999737127
"Tsez vs. Zauzou",3.7878865100817
"Tsez vs. Zbu",4.09978101862573
"Tsez vs. Zeme Naga",3.11173576590398
"Tshangla vs. Tshangla",0
"Tshangla vs. Tulu",2.51995062284553
"Tshangla vs. Tundra Nenets",2.04208433841807
"Tshangla vs. Tuvinian",2.05889042635001
"Tshangla vs. Udihe",2.1044799357472
"Tshangla vs. Uighur",2.57065311921183
"Tshangla vs. Vaagri Booli",2.19023649402051
"Tshangla vs. Vach-Vasjugan",2.08467179128899
"Tshangla vs. Varhadi-Nagpuri",3.07136125928518
"Tshangla vs. Vietnamese",2.83501968310236
"Tshangla vs. Waddar",3.0661754533097
"Tshangla vs. Wambule",1.85037196777317
"Tshangla vs. Wayu",0.653039151193287
"Tshangla vs. Welsh",2.76642911871864
"Tshangla vs. West Yugur",1.32441351009424
"Tshangla vs. Western Armenian",3.85448437240884
"Tshangla vs. Western Magar",2.76382679588626
"Tshangla vs. Western Muya",3.55567762551587
"Tshangla vs. Western Ong-Be",2.53420316667742
"Tshangla vs. Western Parbate Kham",2.92031860163245
"Tshangla vs. Western Puroik",3.55752087590207
"Tshangla vs. Western Tamang",2.32629400377802
"Tshangla vs. Western Xiangxi Miao",3.24905424317376
"Tshangla vs. Westphalic",3.88583534187525
"Tshangla vs. Wu Chinese",2.62450634832345
"Tshangla vs. Wuding-Luquan Yi",3.30523122850571
"Tshangla vs. Wutunhua",2.84404129718159
"Tshangla vs. Yakkha",2.13705342161721
"Tshangla vs. Yerong-Southern Buyang",2.31762178619733
"Tshangla vs. Yongbei Zhuang",2.30084085987001
"Tshangla vs. Youle Jinuo",2.83082899969685
"Tshangla vs. Yue Chinese",3.13481789583298
"Tshangla vs. Zaiwa",3.14881403050186
"Tshangla vs. Zauzou",3.2406786280949
"Tshangla vs. Zbu",3.9282729021468
"Tshangla vs. Zeme Naga",2.26409992996213
"Tulu vs. Tulu",0
"Tulu vs. Tundra Nenets",2.75624753617918
"Tulu vs. Tuvinian",2.80842829982448
"Tulu vs. Udihe",2.7720642932694
"Tulu vs. Uighur",3.03677520791554
"Tulu vs. Vaagri Booli",1.07848998565716
"Tulu vs. Vach-Vasjugan",2.84431998903524
"Tulu vs. Varhadi-Nagpuri",2.38304396916311
"Tulu vs. Vietnamese",3.26824105993647
"Tulu vs. Waddar",1.8889522479088
"Tulu vs. Wambule",1.19478875861504
"Tulu vs. Wayu",1.60748918071546
"Tulu vs. Welsh",3.1301373666635
"Tulu vs. West Yugur",3.32569208695473
"Tulu vs. Western Armenian",3.45449852818716
"Tulu vs. Western Magar",1.34007631082793
